id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0000349,V000149,P003,F092037,13950.00,1606.58,simulado_con_referencia_minorista
D0000350,V000113,P007,F092541,240260.00,1210.74,simulado_con_referencia_minorista
D0000351,V000113,P006,F092542,78910.00,1421.72,simulado_con_referencia_minorista
D0000352,V000113,P003,F092543,37630.00,1363.42,simulado_con_referencia_minorista
D0000353,V000113,P002,F092544,34180.00,1184.90,simulado_con_referencia_minorista
D0000354,V000113,P001,F092545,118229.00,569.00,simulado_con_referencia_minorista
D0000355,V000065,P001,F093212,139000.00,849.00,simulado_con_referencia_minorista
D0000356,V000065,P005,F093213,291310.00,1267.51,simulado_con_referencia_minorista
D0000357,V000065,P006,F093214,83800.00,1460.54,simulado_con_referencia_minorista
D0000358,V000065,P003,F093215,109260.00,1408.85,simulado_con_referencia_minorista
D0000359,V000065,P004,F093216,2870.00,1309.00,simulado_con_referencia_minorista
D0000360,V000065,P002,F093217,116690.00,1273.34,simulado_con_referencia_minorista
D0000361,V000089,P002,F093478,42430.00,1285.35,simulado_con_referencia_minorista
D0000362,V000089,P006,F093479,3670.00,1495.54,simulado_con_referencia_minorista
D0000363,V000089,P007,F093480,45560.00,1250.43,simulado_con_referencia_minorista
D0000364,V000089,P003,F093481,9630.00,1491.33,simulado_con_referencia_minorista
D0000365,V000005,P004,F095262,4540.00,1500.00,simulado_con_referencia_minorista
D0000366,V000005,P006,F095263,171390.00,1461.45,simulado_con_referencia_minorista
D0000367,V000005,P007,F095264,318090.00,1266.75,simulado_con_referencia_minorista
D0000368,V000005,P003,F095265,128640.00,1418.64,simulado_con_referencia_minorista
D0000369,V000005,P002,F095266,44820.00,1266.43,simulado_con_referencia_minorista
D0000370,V000005,P001,F095267,85828.50,659.00,simulado_con_referencia_minorista
D0000371,V000161,P004,F099409,1440.00,1217.00,simulado_con_referencia_minorista
D0000372,V000161,P001,F099410,87272.00,514.90,simulado_con_referencia_minorista
D0000373,V000161,P006,F099411,45590.00,1466.00,simulado_con_referencia_minorista
D0000374,V000161,P007,F099412,178320.00,1243.00,simulado_con_referencia_minorista
D0000375,V000161,P003,F099413,35890.00,1397.00,simulado_con_referencia_minorista
D0000376,V000161,P002,F099414,54590.00,1217.00,simulado_con_referencia_minorista
D0000377,V000197,P006,F100502,48580.00,1472.78,simulado_con_referencia_minorista
D0000378,V000197,P004,F100507,4500.00,1289.65,simulado_con_referencia_minorista
D0000379,V000197,P003,F100508,121630.00,1419.89,simulado_con_referencia_minorista
D0000380,V000197,P002,F100509,208690.00,1292.05,simulado_con_referencia_minorista
D0000381,V000197,P001,F100510,60736.00,750.00,simulado_con_referencia_minorista
D0000382,V000197,P007,F100512,137870.00,1273.62,simulado_con_referencia_minorista
D0000383,V000029,P003,F103406,27390.00,1479.00,simulado_con_referencia_minorista
D0000384,V000029,P006,F103407,4690.00,1533.00,simulado_con_referencia_minorista
D0000385,V000029,P002,F103408,184870.00,1289.00,simulado_con_referencia_minorista
D0000386,V000029,P007,F103409,105070.00,1279.00,simulado_con_referencia_minorista
D0000387,V000185,P003,F104466,20600.00,1492.23,simulado_con_referencia_minorista
D0000388,V000185,P006,F104467,8550.00,1476.75,simulado_con_referencia_minorista
D0000389,V000185,P007,F104468,58160.00,1270.68,simulado_con_referencia_minorista
D0000390,V000185,P002,F104469,106260.00,1320.16,simulado_con_referencia_minorista
D0000391,V000041,P002,F104693,39670.00,1397.79,simulado_con_referencia_minorista
D0000392,V000041,P006,F104697,18420.00,1576.17,simulado_con_referencia_minorista
D0000393,V000041,P003,F104698,24550.00,1606.49,simulado_con_referencia_minorista
D0000394,V000041,P007,F104699,119400.00,1273.10,simulado_con_referencia_minorista
D0000395,V000101,P002,F105705,39000.00,1367.00,simulado_con_referencia_minorista
D0000396,V000101,P003,F105706,6000.00,1597.00,simulado_con_referencia_minorista
D0000397,V000101,P006,F105707,7000.00,1567.00,simulado_con_referencia_minorista
D0000398,V000101,P007,F105708,64900.00,1323.00,simulado_con_referencia_minorista
D0000399,V000077,P003,F105806,76500.00,1472.00,simulado_con_referencia_minorista
D0000400,V000077,P002,F105807,116620.00,1289.00,simulado_con_referencia_minorista
D0000401,V000077,P006,F105808,26790.00,1460.00,simulado_con_referencia_minorista
D0000402,V000077,P007,F105809,228910.00,1252.00,simulado_con_referencia_minorista
D0000403,V000125,P001,F106396,94907.80,698.99,simulado_con_referencia_minorista
D0000404,V000125,P006,F106397,126840.00,1447.92,simulado_con_referencia_minorista
D0000405,V000125,P007,F106398,221090.00,1262.52,simulado_con_referencia_minorista
D0000406,V000125,P002,F106400,275600.00,1273.49,simulado_con_referencia_minorista
D0000407,V000125,P003,F106402,256540.00,1408.20,simulado_con_referencia_minorista
D0000408,V000137,P006,F107659,119860.00,1437.03,simulado_con_referencia_minorista
D0000409,V000137,P007,F107660,272890.00,1250.86,simulado_con_referencia_minorista
D0000410,V000137,P003,F107661,314820.00,1395.76,simulado_con_referencia_minorista
D0000411,V000137,P002,F107662,971990.00,1259.04,simulado_con_referencia_minorista
D0000412,V000053,P007,F107735,194460.00,1252.00,simulado_con_referencia_minorista
D0000413,V000053,P003,F107736,68130.00,1466.00,simulado_con_referencia_minorista
D0000414,V000053,P002,F107737,72030.00,1289.00,simulado_con_referencia_minorista
D0000415,V000053,P006,F107738,47330.00,1460.00,simulado_con_referencia_minorista
D0000416,V000174,P005,F109409,193550.00,1245.99,simulado_con_referencia_minorista
D0000417,V000174,P002,F109410,52790.00,1220.98,simulado_con_referencia_minorista
D0000418,V000174,P006,F109411,79880.00,1459.00,simulado_con_referencia_minorista
D0000419,V000174,P001,F109412,79887.00,509.00,simulado_con_referencia_minorista
D0000420,V000174,P003,F109413,36770.00,1399.00,simulado_con_referencia_minorista
D0000421,V000210,P003,F112022,23380.00,1644.00,simulado_con_referencia_minorista
D0000422,V000210,P005,F112023,20520.00,1331.00,simulado_con_referencia_minorista
D0000423,V000210,P002,F112024,55070.00,1406.00,simulado_con_referencia_minorista
D0000424,V000210,P006,F112025,8150.00,1600.00,simulado_con_referencia_minorista
D0000425,V000018,P007,F112277,168310.00,1357.91,simulado_con_referencia_minorista
D0000426,V000018,P006,F112278,85160.00,1606.88,simulado_con_referencia_minorista
D0000427,V000018,P003,F112279,64550.00,1639.14,simulado_con_referencia_minorista
D0000428,V000018,P002,F112280,14240.00,1402.82,simulado_con_referencia_minorista
D0000429,V000150,P007,F113870,94730.00,1362.83,simulado_con_referencia_minorista
D0000430,V000150,P006,F113871,32560.00,1606.83,simulado_con_referencia_minorista
D0000431,V000150,P002,F113872,9460.00,1414.87,simulado_con_referencia_minorista
D0000432,V000150,P003,F113873,13750.00,1635.17,simulado_con_referencia_minorista
D0000433,V000114,P001,F114378,112954.00,569.00,simulado_con_referencia_minorista
D0000434,V000114,P007,F114379,218210.00,1226.00,simulado_con_referencia_minorista
D0000435,V000114,P006,F114380,31120.00,1439.00,simulado_con_referencia_minorista
D0000436,V000114,P003,F114381,65820.00,1382.00,simulado_con_referencia_minorista
D0000437,V000114,P002,F114382,34140.00,1201.00,simulado_con_referencia_minorista
D0000438,V000066,P007,F115046,317460.00,1283.92,simulado_con_referencia_minorista
D0000439,V000066,P001,F115047,141050.00,849.00,simulado_con_referencia_minorista
D0000440,V000066,P004,F115048,4580.00,1309.00,simulado_con_referencia_minorista
D0000441,V000066,P002,F115049,106320.00,1290.99,simulado_con_referencia_minorista
D0000442,V000066,P003,F115050,95080.00,1426.99,simulado_con_referencia_minorista
D0000443,V000066,P006,F115051,72370.00,1478.98,simulado_con_referencia_minorista
D0000444,V000090,P007,F115311,44270.00,1332.63,simulado_con_referencia_minorista
D0000445,V000090,P002,F115312,45410.00,1326.67,simulado_con_referencia_minorista
D0000446,V000090,P005,F115313,3270.00,1515.99,simulado_con_referencia_minorista
D0000447,V000090,P003,F115314,9260.00,1523.88,simulado_con_referencia_minorista
D0000448,V000006,P003,F117088,125710.00,1438.01,simulado_con_referencia_minorista
D0000449,V000006,P007,F117089,313600.00,1283.00,simulado_con_referencia_minorista
D0000450,V000006,P006,F117090,181830.00,1481.00,simulado_con_referencia_minorista
D0000451,V000006,P004,F117091,6900.00,1508.01,simulado_con_referencia_minorista
D0000452,V000006,P001,F117092,84845.10,659.00,simulado_con_referencia_minorista
D0000453,V000006,P002,F117093,46490.00,1283.89,simulado_con_referencia_minorista
D0000454,V000162,P002,F121236,50930.00,1231.00,simulado_con_referencia_minorista
D0000455,V000162,P003,F121237,32180.00,1413.00,simulado_con_referencia_minorista
D0000456,V000162,P006,F121238,48200.00,1483.00,simulado_con_referencia_minorista
D0000457,V000162,P004,F121239,3090.00,1231.00,simulado_con_referencia_minorista
D0000458,V000162,P007,F121240,176020.00,1258.00,simulado_con_referencia_minorista
D0000459,V000162,P001,F121241,83210.00,514.90,simulado_con_referencia_minorista
D0000460,V000198,P006,F122321,50980.00,1476.97,simulado_con_referencia_minorista
D0000461,V000198,P001,F122322,58182.00,750.00,simulado_con_referencia_minorista
D0000462,V000198,P003,F122324,125570.00,1427.69,simulado_con_referencia_minorista
D0000463,V000198,P002,F122326,234490.00,1306.03,simulado_con_referencia_minorista
D0000464,V000198,P007,F122328,135540.00,1281.30,simulado_con_referencia_minorista
D0000465,V000198,P004,F122329,11100.00,1288.62,simulado_con_referencia_minorista
D0000466,V000030,P003,F125198,25780.00,1479.00,simulado_con_referencia_minorista
D0000467,V000030,P006,F125199,4820.00,1533.00,simulado_con_referencia_minorista
D0000468,V000030,P002,F125200,155010.00,1289.00,simulado_con_referencia_minorista
D0000469,V000030,P005,F125201,98780.00,1279.00,simulado_con_referencia_minorista
D0000470,V000186,P003,F126251,25870.00,1504.20,simulado_con_referencia_minorista
D0000471,V000186,P006,F126252,9350.00,1499.47,simulado_con_referencia_minorista
D0000472,V000186,P007,F126253,61080.00,1297.15,simulado_con_referencia_minorista
D0000473,V000186,P002,F126254,103190.00,1349.23,simulado_con_referencia_minorista
D0000474,V000042,P003,F126477,21170.00,1626.58,simulado_con_referencia_minorista
D0000475,V000042,P002,F126482,30460.00,1432.20,simulado_con_referencia_minorista
D0000476,V000042,P007,F126492,106710.00,1307.34,simulado_con_referencia_minorista
D0000477,V000042,P006,F126493,15130.00,1602.12,simulado_con_referencia_minorista
D0000478,V000102,P007,F127490,65300.00,1338.00,simulado_con_referencia_minorista
D0000479,V000102,P006,F127491,6000.00,1582.00,simulado_con_referencia_minorista
D0000480,V000102,P002,F127492,41000.00,1381.00,simulado_con_referencia_minorista
D0000481,V000102,P003,F127493,7000.00,1612.00,simulado_con_referencia_minorista
D0000482,V000078,P002,F127593,119490.00,1304.00,simulado_con_referencia_minorista
D0000483,V000078,P003,F127594,77240.00,1489.00,simulado_con_referencia_minorista
D0000484,V000078,P007,F127595,218700.00,1266.00,simulado_con_referencia_minorista
D0000485,V000078,P006,F127596,28330.00,1477.00,simulado_con_referencia_minorista
D0000486,V000126,P006,F128180,127440.00,1467.32,simulado_con_referencia_minorista
D0000487,V000126,P001,F128181,91237.80,699.00,simulado_con_referencia_minorista
D0000488,V000126,P002,F128183,267940.00,1291.00,simulado_con_referencia_minorista
D0000489,V000126,P007,F128184,216810.00,1277.81,simulado_con_referencia_minorista
D0000490,V000126,P003,F128186,237850.00,1426.54,simulado_con_referencia_minorista
D0000491,V000138,P006,F129428,131990.00,1454.16,simulado_con_referencia_minorista
D0000492,V000138,P007,F129430,258240.00,1266.13,simulado_con_referencia_minorista
D0000493,V000138,P001,F129431,141785.00,672.01,simulado_con_referencia_minorista
D0000494,V000138,P002,F129432,961220.00,1274.87,simulado_con_referencia_minorista
D0000495,V000138,P003,F129433,324090.00,1414.02,simulado_con_referencia_minorista
D0000496,V000054,P007,F129504,186960.00,1266.00,simulado_con_referencia_minorista
D0000497,V000054,P002,F129505,71260.00,1304.00,simulado_con_referencia_minorista
D0000498,V000054,P003,F129506,67550.00,1483.00,simulado_con_referencia_minorista
D0000499,V000054,P006,F129507,51170.00,1477.00,simulado_con_referencia_minorista
D0000500,V000175,P002,F131162,54940.00,1299.88,simulado_con_referencia_minorista
D0000501,V000175,P003,F131163,38050.00,1486.37,simulado_con_referencia_minorista
D0000502,V000175,P006,F131164,78930.00,1557.95,simulado_con_referencia_minorista
D0000503,V000175,P001,F131165,86961.00,509.00,simulado_con_referencia_minorista
D0000504,V000175,P005,F131166,194630.00,1342.48,simulado_con_referencia_minorista
D0000505,V000211,P002,F133774,45980.00,1479.00,simulado_con_referencia_minorista
D0000506,V000211,P006,F133775,5220.00,1669.00,simulado_con_referencia_minorista
D0000507,V000211,P003,F133776,21660.00,1699.00,simulado_con_referencia_minorista
D0000508,V000211,P005,F133777,16810.00,1379.00,simulado_con_referencia_minorista
D0000509,V000019,P006,F134021,91590.00,1676.44,simulado_con_referencia_minorista
D0000510,V000019,P003,F134022,71720.00,1709.56,simulado_con_referencia_minorista
D0000511,V000019,P002,F134023,14980.00,1475.06,simulado_con_referencia_minorista
D0000512,V000019,P007,F134024,168860.00,1414.18,simulado_con_referencia_minorista
D0000513,V000151,P002,F135603,9960.00,1457.32,simulado_con_referencia_minorista
D0000514,V000151,P003,F135604,14560.00,1681.81,simulado_con_referencia_minorista
D0000515,V000151,P007,F135605,100630.00,1401.68,simulado_con_referencia_minorista
D0000516,V000151,P006,F135606,36010.00,1654.74,simulado_con_referencia_minorista
D0000517,V000115,P007,F136107,219830.00,1256.00,simulado_con_referencia_minorista
D0000518,V000115,P003,F136108,36190.00,1504.00,simulado_con_referencia_minorista
D0000519,V000115,P001,F136109,113310.00,569.00,simulado_con_referencia_minorista
D0000520,V000115,P002,F136110,50160.00,1282.00,simulado_con_referencia_minorista
D0000521,V000115,P006,F136111,67380.00,1445.00,simulado_con_referencia_minorista
D0000522,V000067,P002,F136781,150830.00,1341.98,simulado_con_referencia_minorista
D0000523,V000067,P007,F136782,331360.00,1332.04,simulado_con_referencia_minorista
D0000524,V000067,P003,F136783,124260.00,1482.23,simulado_con_referencia_minorista
D0000525,V000067,P006,F136784,79400.00,1534.97,simulado_con_referencia_minorista
D0000526,V000067,P004,F136785,3610.00,1319.83,simulado_con_referencia_minorista
D0000527,V000067,P001,F136786,137850.00,877.33,simulado_con_referencia_minorista
D0000528,V000091,P003,F137051,26530.00,1587.38,simulado_con_referencia_minorista
D0000529,V000091,P007,F137052,49410.00,1370.68,simulado_con_referencia_minorista
D0000530,V000091,P006,F137053,4900.00,1573.62,simulado_con_referencia_minorista
D0000531,V000091,P002,F137054,45180.00,1371.57,simulado_con_referencia_minorista
D0000532,V000007,P006,F138830,184480.00,1526.21,simulado_con_referencia_minorista
D0000533,V000007,P004,F138831,5490.00,1550.00,simulado_con_referencia_minorista
D0000534,V000007,P007,F138832,332940.00,1331.69,simulado_con_referencia_minorista
D0000535,V000007,P001,F138833,88782.20,659.00,simulado_con_referencia_minorista
D0000536,V000007,P002,F138834,47390.00,1336.02,simulado_con_referencia_minorista
D0000537,V000007,P003,F138835,135650.00,1488.09,simulado_con_referencia_minorista
D0000538,V000163,P001,F142973,87214.00,514.90,simulado_con_referencia_minorista
D0000539,V000163,P003,F142974,34920.00,1481.00,simulado_con_referencia_minorista
D0000540,V000163,P002,F142975,54040.00,1302.00,simulado_con_referencia_minorista
D0000541,V000163,P006,F142976,55960.00,1555.00,simulado_con_referencia_minorista
D0000542,V000163,P007,F142977,183360.00,1329.00,simulado_con_referencia_minorista
D0000543,V000163,P004,F142978,2650.00,1302.00,simulado_con_referencia_minorista
D0000544,V000199,P005,F144064,147990.00,1360.41,simulado_con_referencia_minorista
D0000545,V000199,P006,F144065,54770.00,1608.90,simulado_con_referencia_minorista
D0000546,V000199,P002,F144066,244850.00,1328.66,simulado_con_referencia_minorista
D0000547,V000199,P003,F144067,132230.00,1498.10,simulado_con_referencia_minorista
D0000548,V000199,P004,F144069,9900.00,1433.71,simulado_con_referencia_minorista
D0000549,V000199,P001,F144070,58445.90,750.00,simulado_con_referencia_minorista
D0000550,V000031,P002,F146954,197000.00,1349.01,simulado_con_referencia_minorista
D0000551,V000031,P003,F146955,31100.00,1566.98,simulado_con_referencia_minorista
D0000552,V000031,P007,F146956,110180.00,1356.02,simulado_con_referencia_minorista
D0000553,V000031,P006,F146957,6290.00,1533.00,simulado_con_referencia_minorista
D0000554,V000187,P002,F148006,77330.00,1374.55,simulado_con_referencia_minorista
D0000555,V000187,P006,F148007,10420.00,1549.57,simulado_con_referencia_minorista
D0000556,V000187,P003,F148008,29470.00,1545.18,simulado_con_referencia_minorista
D0000557,V000187,P007,F148009,57480.00,1344.79,simulado_con_referencia_minorista
D0000558,V000043,P007,F148221,116390.00,1367.67,simulado_con_referencia_minorista
D0000559,V000043,P002,F148224,32040.00,1467.03,simulado_con_referencia_minorista
D0000560,V000043,P006,F148225,16860.00,1661.36,simulado_con_referencia_minorista
D0000561,V000043,P003,F148227,16360.00,1679.35,simulado_con_referencia_minorista
D0000562,V000103,P006,F149233,4000.00,1699.00,simulado_con_referencia_minorista
D0000563,V000103,P002,F149234,36000.00,1491.00,simulado_con_referencia_minorista
D0000564,V000103,P003,F149235,6000.00,1733.00,simulado_con_referencia_minorista
D0000565,V000103,P007,F149238,63000.00,1438.00,simulado_con_referencia_minorista
D0000566,V000079,P007,F149335,226930.00,1340.00,simulado_con_referencia_minorista
D0000567,V000079,P006,F149336,28540.00,1569.00,simulado_con_referencia_minorista
D0000568,V000079,P002,F149337,128880.00,1379.00,simulado_con_referencia_minorista
D0000569,V000079,P003,F149338,82710.00,1581.00,simulado_con_referencia_minorista
D0000570,V000127,P003,F149917,307790.00,1481.43,simulado_con_referencia_minorista
D0000571,V000127,P001,F149920,97841.90,699.00,simulado_con_referencia_minorista
D0000572,V000127,P006,F149923,153330.00,1523.24,simulado_con_referencia_minorista
D0000573,V000127,P005,F149924,265280.00,1327.33,simulado_con_referencia_minorista
D0000574,V000127,P002,F149926,296620.00,1339.41,simulado_con_referencia_minorista
D0000575,V000139,P007,F151188,279550.00,1344.39,simulado_con_referencia_minorista
D0000576,V000139,P006,F151189,123740.00,1547.33,simulado_con_referencia_minorista
D0000577,V000139,P001,F151190,149836.00,672.01,simulado_con_referencia_minorista
D0000578,V000139,P002,F151191,919490.00,1355.84,simulado_con_referencia_minorista
D0000579,V000139,P003,F151192,344080.00,1502.91,simulado_con_referencia_minorista
D0000580,V000055,P003,F151262,66270.00,1567.00,simulado_con_referencia_minorista
D0000581,V000055,P002,F151263,81160.00,1367.00,simulado_con_referencia_minorista
D0000582,V000055,P007,F151264,197890.00,1327.00,simulado_con_referencia_minorista
D0000583,V000055,P006,F151265,49800.00,1560.00,simulado_con_referencia_minorista
D0000584,V000176,P005,F152909,196350.00,1423.46,simulado_con_referencia_minorista
D0000585,V000176,P003,F152910,37000.00,1584.06,simulado_con_referencia_minorista
D0000586,V000176,P006,F152911,77630.00,1658.33,simulado_con_referencia_minorista
D0000587,V000176,P001,F152912,80956.90,509.00,simulado_con_referencia_minorista
D0000588,V000176,P002,F152913,53340.00,1383.35,simulado_con_referencia_minorista
D0000589,V000212,P002,F155522,45970.00,1530.00,simulado_con_referencia_minorista
D0000590,V000212,P005,F155523,18630.00,1449.00,simulado_con_referencia_minorista
D0000591,V000212,P003,F155524,23300.00,1757.00,simulado_con_referencia_minorista
D0000592,V000212,P006,F155525,5950.00,1739.00,simulado_con_referencia_minorista
D0000593,V000020,P007,F155772,177920.00,1480.67,simulado_con_referencia_minorista
D0000594,V000020,P006,F155773,93280.00,1763.95,simulado_con_referencia_minorista
D0000595,V000020,P002,F155774,13350.00,1586.33,simulado_con_referencia_minorista
D0000596,V000020,P003,F155775,68910.00,1795.01,simulado_con_referencia_minorista
D0000597,V000152,P005,F157347,34030.00,1728.52,simulado_con_referencia_minorista
D0000598,V000152,P002,F157348,9650.00,1525.61,simulado_con_referencia_minorista
D0000599,V000152,P003,F157349,14720.00,1749.45,simulado_con_referencia_minorista
D0000600,V000152,P007,F157350,103040.00,1461.81,simulado_con_referencia_minorista
D0000601,V000116,P005,F157856,229390.00,1333.50,simulado_con_referencia_minorista
D0000602,V000116,P001,F157857,115101.00,569.00,simulado_con_referencia_minorista
D0000603,V000116,P002,F157858,56820.00,1309.83,simulado_con_referencia_minorista
D0000604,V000116,P003,F157859,32550.00,1511.17,simulado_con_referencia_minorista
D0000605,V000116,P006,F157860,67090.00,1565.13,simulado_con_referencia_minorista
D0000606,V000068,P002,F158528,125500.00,1408.60,simulado_con_referencia_minorista
D0000607,V000068,P007,F158529,335970.00,1401.14,simulado_con_referencia_minorista
D0000608,V000068,P003,F158530,118620.00,1565.70,simulado_con_referencia_minorista
D0000609,V000068,P004,F158531,2500.00,1390.46,simulado_con_referencia_minorista
D0000610,V000068,P006,F158532,74840.00,1620.88,simulado_con_referencia_minorista
D0000611,V000068,P001,F158533,124340.00,879.00,simulado_con_referencia_minorista
D0000612,V000092,P003,F158803,30570.00,1656.95,simulado_con_referencia_minorista
D0000613,V000092,P005,F158804,7740.00,1630.72,simulado_con_referencia_minorista
D0000614,V000092,P002,F158805,48360.00,1454.36,simulado_con_referencia_minorista
D0000615,V000092,P007,F158806,55460.00,1404.65,simulado_con_referencia_minorista
D0000616,V000008,P003,F160579,142950.00,1560.40,simulado_con_referencia_minorista
D0000617,V000008,P002,F160580,52580.00,1396.97,simulado_con_referencia_minorista
D0000618,V000008,P006,F160581,180930.00,1587.12,simulado_con_referencia_minorista
D0000619,V000008,P004,F160582,4050.00,1589.28,simulado_con_referencia_minorista
D0000620,V000008,P001,F160583,86938.10,667.95,simulado_con_referencia_minorista
D0000621,V000008,P007,F160584,325210.00,1394.58,simulado_con_referencia_minorista
D0000622,V000164,P003,F164705,33930.00,1539.98,simulado_con_referencia_minorista
D0000623,V000164,P007,F164706,188400.00,1373.55,simulado_con_referencia_minorista
D0000624,V000164,P001,F164707,83081.00,526.29,simulado_con_referencia_minorista
D0000625,V000164,P002,F164708,56330.00,1346.00,simulado_con_referencia_minorista
D0000626,V000164,P006,F164709,49420.00,1615.06,simulado_con_referencia_minorista
D0000627,V000164,P004,F164710,1820.00,1349.75,simulado_con_referencia_minorista
D0000628,V000200,P006,F165787,54210.00,1658.41,simulado_con_referencia_minorista
D0000629,V000200,P001,F165788,60544.00,778.19,simulado_con_referencia_minorista
D0000630,V000200,P002,F165791,214790.00,1468.19,simulado_con_referencia_minorista
D0000631,V000200,P007,F165794,139020.00,1430.57,simulado_con_referencia_minorista
D0000632,V000200,P004,F165795,6890.00,1435.23,simulado_con_referencia_minorista
D0000633,V000200,P003,F165796,124970.00,1505.49,simulado_con_referencia_minorista
D0000634,V000032,P003,F168565,29470.00,1563.00,simulado_con_referencia_minorista
D0000635,V000032,P007,F168566,106500.00,1422.07,simulado_con_referencia_minorista
D0000636,V000032,P002,F168567,183780.00,1476.00,simulado_con_referencia_minorista
D0000637,V000032,P006,F168568,6300.00,1674.99,simulado_con_referencia_minorista
D0000638,V000188,P003,F169611,25220.00,1629.86,simulado_con_referencia_minorista
D0000639,V000188,P007,F169612,55100.00,1425.28,simulado_con_referencia_minorista
D0000640,V000188,P006,F169613,13630.00,1648.58,simulado_con_referencia_minorista
D0000641,V000188,P002,F169614,83090.00,1468.69,simulado_con_referencia_minorista
D0000642,V000044,P002,F169845,35630.00,1517.68,simulado_con_referencia_minorista
D0000643,V000044,P006,F169850,18840.00,1721.17,simulado_con_referencia_minorista
D0000644,V000044,P007,F169855,113760.00,1434.37,simulado_con_referencia_minorista
D0000645,V000044,P003,F169857,22380.00,1727.15,simulado_con_referencia_minorista
D0000646,V000104,P002,F170851,38000.00,1593.00,simulado_con_referencia_minorista
D0000647,V000104,P007,F170852,56000.00,1606.00,simulado_con_referencia_minorista
D0000648,V000104,P006,F170855,2500.00,1835.00,simulado_con_referencia_minorista
D0000649,V000104,P003,F170856,4000.00,1864.00,simulado_con_referencia_minorista
D0000650,V000080,P003,F170954,135310.00,1669.00,simulado_con_referencia_minorista
D0000651,V000080,P006,F170955,33990.00,1652.00,simulado_con_referencia_minorista
D0000652,V000080,P007,F170956,254410.00,1419.00,simulado_con_referencia_minorista
D0000653,V000080,P002,F170957,84940.00,1465.00,simulado_con_referencia_minorista
D0000654,V000128,P003,F171556,269940.00,1552.04,simulado_con_referencia_minorista
D0000655,V000128,P006,F171557,145230.00,1589.09,simulado_con_referencia_minorista
D0000656,V000128,P002,F171560,236490.00,1405.74,simulado_con_referencia_minorista
D0000657,V000128,P001,F171561,99811.40,699.00,simulado_con_referencia_minorista
D0000658,V000128,P007,F171564,248320.00,1383.69,simulado_con_referencia_minorista
D0000659,V000140,P007,F172815,275900.00,1419.07,simulado_con_referencia_minorista
D0000660,V000140,P003,F172818,324120.00,1581.15,simulado_con_referencia_minorista
D0000661,V000140,P006,F172819,122110.00,1636.44,simulado_con_referencia_minorista
D0000662,V000140,P002,F172820,821820.00,1426.53,simulado_con_referencia_minorista
D0000663,V000140,P001,F172822,150356.00,672.01,simulado_con_referencia_minorista
D0000664,V000056,P003,F172892,73930.00,1658.00,simulado_con_referencia_minorista
D0000665,V000056,P007,F172893,205010.00,1429.00,simulado_con_referencia_minorista
D0000666,V000056,P006,F172894,50710.00,1662.00,simulado_con_referencia_minorista
D0000667,V000056,P002,F172895,88580.00,1471.00,simulado_con_referencia_minorista
D0000668,V000177,P002,F174551,54910.00,1446.00,simulado_con_referencia_minorista
D0000669,V000177,P006,F174552,73950.00,1732.00,simulado_con_referencia_minorista
D0000670,V000177,P003,F174553,38110.00,1667.00,simulado_con_referencia_minorista
D0000671,V000177,P001,F174554,85977.00,549.00,simulado_con_referencia_minorista
D0000672,V000177,P007,F174555,187630.00,1490.00,simulado_con_referencia_minorista
D0000673,V000213,P002,F177160,41510.00,1620.00,simulado_con_referencia_minorista
D0000674,V000213,P007,F177161,21950.00,1541.00,simulado_con_referencia_minorista
D0000675,V000213,P003,F177162,15630.00,1855.00,simulado_con_referencia_minorista
D0000676,V000213,P006,F177163,4830.00,1840.00,simulado_con_referencia_minorista
D0000677,V000021,P007,F177408,168320.00,1533.20,simulado_con_referencia_minorista
D0000678,V000021,P003,F177409,70410.00,1839.66,simulado_con_referencia_minorista
D0000679,V000021,P002,F177410,13110.00,1608.17,simulado_con_referencia_minorista
D0000680,V000021,P006,F177411,90660.00,1816.86,simulado_con_referencia_minorista
D0000681,V000153,P007,F179017,98860.00,1537.00,simulado_con_referencia_minorista
D0000682,V000153,P002,F179018,8750.00,1596.47,simulado_con_referencia_minorista
D0000683,V000153,P006,F179019,34790.00,1816.37,simulado_con_referencia_minorista
D0000684,V000153,P003,F179020,13000.00,1831.73,simulado_con_referencia_minorista
D0000685,V000117,P002,F179534,55610.00,1360.77,simulado_con_referencia_minorista
D0000686,V000117,P001,F179535,115691.00,589.00,simulado_con_referencia_minorista
D0000687,V000117,P007,F179536,226440.00,1391.10,simulado_con_referencia_minorista
D0000688,V000117,P003,F179537,65580.00,1565.00,simulado_con_referencia_minorista
D0000689,V000117,P006,F179538,34840.00,1629.47,simulado_con_referencia_minorista
D0000690,V000069,P002,F180193,125570.00,1479.72,simulado_con_referencia_minorista
D0000691,V000069,P006,F180194,71000.00,1702.16,simulado_con_referencia_minorista
D0000692,V000069,P007,F180195,326430.00,1463.46,simulado_con_referencia_minorista
D0000693,V000069,P003,F180196,117040.00,1639.57,simulado_con_referencia_minorista
D0000694,V000069,P001,F180197,133680.00,879.00,simulado_con_referencia_minorista
D0000695,V000069,P004,F180198,2260.00,1437.00,simulado_con_referencia_minorista
D0000696,V000093,P007,F180463,52450.00,1456.68,simulado_con_referencia_minorista
D0000697,V000093,P002,F180464,45010.00,1519.52,simulado_con_referencia_minorista
